Country,Year,Production,Exports,Domestic_consumption,Gross_opening_stocks,Imports,Re_exports,Price_retail,Consumption,Coffee_type,Price_grower,Country_code,Latitude,Longitude,Exports (tonnes),Domestic Consumption (tonnes),Production (tonnes),Price to Grower ($)
Mexico,1990,4674.245,3683.1040021,1374.0,974.0,,,,,Other Milds,79.5617,MX,23.634501,-102.552784,220986.240126,82440.0,280454.7,0.795617
Nicaragua,1990,461.078,671.1839999,34.0,56.0,,,,,Other Milds,,NI,12.865416,-85.207229,40271.039994,2040.0,27664.68,
Nigeria,1990,29.19,3.582,27.5,0.0,,,,,Robustas,70.5228,NG,9.081999,8.675277000000001,214.92,1650.0,1751.4,0.7052280000000001
Panama,1990,214.987,131.654,63.0,18.0,,,,,Other Milds,49.304,PA,8.537981,-80.782127,7899.24,3780.0,12899.22,0.49304000000000003
Sierra Leone,1990,42.783,139.744,9.0,127.0,,,,,Robustas,26.1686,SL,8.460555000000001,-11.779889,8384.64,540.0,2566.98,0.26168600000000003
Sri Lanka,1990,95.87,19.137,66.667,10.0,,,,,Other Milds,,LK,7.873054,80.77179699999999,1148.22,4000.02,5752.200000000001,
Sri Lanka,1990,95.87,19.137,66.667,10.0,,,,,Robustas,26.8959,LK,7.873054,80.77179699999999,1148.22,4000.02,5752.200000000001,0.268959
Thailand,1990,757.017,1001.4349995,188.0,71.0,,,,,Brazilan Naturals,,TH,15.870032,100.992541,60086.09997,11280.0,45421.020000000004,
Thailand,1990,757.017,1001.4349995,188.0,71.0,,,,,Robustas,37.7181,TH,15.870032,100.992541,60086.09997,11280.0,45421.020000000004,0.377181
Togo,1990,161.308,238.838,1.0,59.0,,,,,Robustas,29.2306,TG,8.619543,0.824782,14330.279999999999,60.0,9678.48,0.292306
Trinidad & Tobago,1990,14.581,30.2319997,8.0,5.0,,,,,Robustas,62.5882,,,,1813.919982,480.0,874.86,0.625882
Uganda,1990,1955.009,2352.68,70.0,3100.0,,,,,Other Milds,15.2932,UG,1.373333,32.290275,141160.8,4200.0,117300.54000000001,0.152932
Uganda,1990,1955.009,2352.68,70.0,3100.0,,,,,Robustas,7.5418,UG,1.373333,32.290275,141160.8,4200.0,117300.54000000001,0.075418
Venezuela,1990,1122.477,277.795,782.39,142.0,,,,,Other Milds,,VE,6.42375,-66.58973,16667.7,46943.4,67348.62000000001,
Viet Nam,1990,1310.288,1145.2340014,150.0,181.0,,,,,Brazilan Naturals,,,,,68714.040084,9000.0,78617.28,
Viet Nam,1990,1310.288,1145.2340014,150.0,181.0,,,,,Robustas,36.9183,,,,68714.040084,9000.0,78617.28,0.36918300000000004
Angola,1991,79.331,70.501,30.0,161.0,,,,,Brazilan Naturals,,AO,-11.202692,17.873887,4230.06,1800.0,4759.860000000001,
Angola,1991,79.331,70.501,30.0,161.0,,,,,Robustas,91.1153,AO,-11.202692,17.873887,4230.06,1800.0,4759.860000000001,0.9111530000000001
Bolivia (Plurinational State of),1991,103.536,73.523,27.0,39.8,,,,,Other Milds,52.423,,,,4411.38,1620.0,6212.16,0.52423
Brazil,1991,27293.4934,21182.7614023,8500.0,25548.0,,,,,Brazilan Naturals,43.9931,BR,-14.235004,-51.92528,1270965.684138,510000.0,1637609.604,0.43993099999999996
Brazil,1991,27293.4934,21182.7614023,8500.0,25548.0,,,,,Robustas,27.4947,BR,-14.235004,-51.92528,1270965.684138,510000.0,1637609.604,0.274947
Burundi,1991,667.199,687.851,1.6,150.0,,,,,Other Milds,55.0206,BI,-3.3730559999999996,29.918885999999997,41271.06,96.0,40031.939999999995,0.550206
Burundi,1991,667.199,687.851,1.6,150.0,,,,,Robustas,,BI,-3.3730559999999996,29.918885999999997,41271.06,96.0,40031.939999999995,
Ecuador,1991,2123.824,1416.3839994,350.0,250.0,,,,,Other Milds,36.1803,EC,-1.831239,-78.183406,84983.039964,21000.0,127429.44,0.36180300000000004
Ecuador,1991,2123.824,1416.3839994,350.0,250.0,,,,,Robustas,17.8351,EC,-1.831239,-78.183406,84983.039964,21000.0,127429.44,0.178351
Indonesia,1991,8493.196,6170.7960001,1280.0,798.0,,,,,Brazilan Naturals,,ID,-0.789275,113.921327,370247.760006,76800.0,509591.76,
Indonesia,1991,8493.196,6170.7960001,1280.0,798.0,,,,,Robustas,29.9209,ID,-0.789275,113.921327,370247.760006,76800.0,509591.76,0.299209
Madagascar,1991,932.513,587.658,300.0,450.0,,,,,Other Milds,,MG,-18.766947,46.869107,35259.48,18000.0,55950.78,
Madagascar,1991,932.513,587.658,300.0,450.0,,,,,Robustas,22.7618,MG,-18.766947,46.869107,35259.48,18000.0,55950.78,0.22761800000000001
Malawi,1991,124.286,99.535,2.0,19.0,,,,,Other Milds,70.9354,MW,-13.254307999999998,34.301525,5972.099999999999,120.0,7457.16,0.709354
Papua New Guinea,1991,746.816,788.3529999,3.0,146.0,,,,,Other Milds,64.5333,PG,-6.314993,143.95555,47301.179994,180.0,44808.96,0.6453329999999999
Papua New Guinea,1991,746.816,788.3529999,3.0,146.0,,,,,Robustas,29.4778,PG,-6.314993,143.95555,47301.179994,180.0,44808.96,0.294778
Peru,1991,1200.474,1041.8670001,190.0,61.0,,,,,Other Milds,,PE,-9.189967,-75.015152,62512.020006000006,11400.0,72028.44,
Rwanda,1991,483.83,473.98,1.0,9.0,,,,,Other Milds,50.3764,RW,-1.940278,29.873888,28438.800000000003,60.0,29029.8,0.503764
Zimbabwe,1991,201.394,239.324,8.0,118.2,,,,,Other Milds,,ZW,-19.015438,29.154857,14359.44,480.0,12083.64,
Congo,1991,3.003,0.924,2.667,11.0,,,,,Robustas,18.5542,,,,55.440000000000005,160.01999999999998,180.18,0.185542
Cuba,1991,302.097,121.429,213.0,289.0,,,,,Other Milds,171.4282,CU,21.521757,-77.78116700000001,7285.74,12780.0,18125.82,1.714282
Dominican Republic,1991,320.56,476.2630001,320.0,640.0,,,,,Other Milds,62.6429,DO,18.735693,-70.162651,28575.780006,19200.0,19233.6,0.626429
Haiti,1991,463.352,150.673,330.0,30.0,,,,,Other Milds,23.9888,HT,18.971187,-72.28521500000001,9040.380000000001,19800.0,27801.12,0.23988800000000002
Philippines,1991,1018.482,103.0250002,750.0,1344.0,,,,,Brazilan Naturals,,PH,12.879721,121.774017,6181.5000119999995,45000.0,61108.92,
Philippines,1991,1018.482,103.0250002,750.0,1344.0,,,,,Robustas,34.6061,PH,12.879721,121.774017,6181.5000119999995,45000.0,61108.92,0.34606099999999995
Tanzania,1991,789.977,871.3299987,3.5,408.053,,,,,Colombian Milds,49.5039,TZ,-6.369028,34.888822,52279.799922000006,210.0,47398.619999999995,0.495039
Tanzania,1991,789.977,871.3299987,3.5,408.053,,,,,Robustas,17.1071,TZ,-6.369028,34.888822,52279.799922000006,210.0,47398.619999999995,0.171071
Zambia,1991,29.138,29.198,1.5,0.0,,,,,Other Milds,70.3159,ZM,-13.133897,27.849332,1751.88,90.0,1748.2800000000002,0.703159
Cameroon,1991,1725.948,1752.1790001,83.333,1086.0,,,,,Other Milds,28.2347,CM,7.369722,12.354722,105130.74000599999,4999.98,103556.88,0.282347
Cameroon,1991,1725.948,1752.1790001,83.333,1086.0,,,,,Robustas,25.0078,CM,7.369722,12.354722,105130.74000599999,4999.98,103556.88,0.250078
Central African Republic,1991,124.781,140.95,28.0,59.0,,,,,Robustas,36.6398,CF,6.611111,20.939444,8457.0,1680.0,7486.860000000001,0.366398
Colombia,1991,17980.397,12599.1849983,1269.0,4669.41,,,,,Colombian Milds,67.1251,CO,4.570868,-74.297333,755951.099898,76140.0,1078823.82,0.671251
Costa Rica,1991,2759.619,2399.6400001,375.0,120.0,,,,,Other Milds,52.7258,CR,9.748917,-83.753428,143978.400006,22500.0,165577.14,0.527258
Côte d'Ivoire,1991,4129.295,3804.734001,50.0,3352.0,,,,,Robustas,32.2682,CI,7.539989,-5.54708,228284.04006,3000.0,247757.7,0.322682
Democratic Republic of Congo,1991,1229.902,1417.957,200.0,17.0,,,,,Other Milds,,,,,85077.42000000001,12000.0,73794.12,
Democratic Republic of Congo,1991,1229.902,1417.957,200.0,17.0,,,,,Robustas,,,,,85077.42000000001,12000.0,73794.12,
El Salvador,1991,2197.692,2148.2100002,180.0,512.3,,,,,Other Milds,44.5445,SV,13.794185,-88.89653,128892.60001200001,10800.0,131861.52,0.445445
Ethiopia,1991,2924.664,841.329,1264.0,3660.0,,,,,Brazilan Naturals,68.1911,ET,9.145,40.489673,50479.74,75840.0,175479.84000000003,0.681911
Gabon,1991,1.752,3.338,1.0,2.0,,,,,Robustas,43.5841,GA,-0.803689,11.609444,200.28,60.0,105.12,0.435841
Ghana,1991,76.306,15.702,17.0,10.0,,,,,Robustas,,GH,7.946527000000001,-1.0231940000000002,942.12,1020.0,4578.36,
Guatemala,1991,3496.531,2831.9850001,300.0,244.557,,,,,Other Milds,57.5349,GT,15.783471,-90.230759,169919.100006,18000.0,209791.86,0.575349
Guinea,1991,90.522,61.447,25.0,10.0,,,,,Robustas,30.2467,GN,9.945587,-9.696645,3686.82,1500.0,5431.320000000001,0.302467
Honduras,1991,2321.808,1444.363,257.1,54.0,,,,,Other Milds,56.1243,HN,15.199998999999998,-86.241905,86661.78,15426.000000000002,139308.48,0.5612429999999999
India,1991,2999.749,1727.3589994,916.667,1257.0,,,,,Other Milds,61.5342,IN,20.593684,78.96288,103641.539964,55000.020000000004,179984.94,0.615342
India,1991,2999.749,1727.3589994,916.667,1257.0,,,,,Robustas,40.6472,IN,20.593684,78.96288,103641.539964,55000.020000000004,179984.94,0.406472
Jamaica,1991,38.987,16.7049999,11.0,0.0,,,,,Other Milds,227.4241,JM,18.109581,-77.297508,1002.2999940000001,660.0,2339.2200000000003,2.274241
Kenya,1991,1514.047,1557.532,50.0,552.067,,,,,Colombian Milds,50.6778,KE,-0.023559,37.906193,93451.92,3000.0,90842.82,0.506778
Liberia,1991,3.0,0.0,3.0,0.0,,,,,Robustas,,LR,6.4280550000000005,-9.429499,0.0,180.0,180.0,
Mexico,1991,4727.206,3530.8200019,1200.0,748.0,,,,,Other Milds,86.5563,MX,23.634501,-102.552784,211849.200114,72000.0,283632.36,0.865563
Nicaragua,1991,707.067,392.0529999,138.0,63.162,,,,,Other Milds,44.137,NI,12.865416,-85.207229,23523.179994,8280.0,42424.020000000004,0.44137
Nigeria,1991,44.313,0.922,35.75,0.0,,,,,Robustas,59.0325,NG,9.081999,8.675277000000001,55.32,2145.0,2658.78,0.590325
Panama,1991,192.532,124.2,67.0,40.0,,,,,Other Milds,47.2497,PA,8.537981,-80.782127,7452.0,4020.0,11551.92,0.47249699999999994
Sierra Leone,1991,54.379,103.821,9.0,74.0,,,,,Robustas,,SL,8.460555000000001,-11.779889,6229.26,540.0,3262.74,
Sri Lanka,1991,81.549,22.168,67.0,6.0,,,,,Other Milds,,LK,7.873054,80.77179699999999,1330.08,4020.0,4892.9400000000005,
Sri Lanka,1991,81.549,22.168,67.0,6.0,,,,,Robustas,25.2906,LK,7.873054,80.77179699999999,1330.08,4020.0,4892.9400000000005,0.252906
Thailand,1991,1468.936,540.937,220.0,207.0,,,,,Brazilan Naturals,,TH,15.870032,100.992541,32456.22,13200.0,88136.15999999999,
Thailand,1991,1468.936,540.937,220.0,207.0,,,,,Robustas,18.3728,TH,15.870032,100.992541,32456.22,13200.0,88136.15999999999,0.183728
Togo,1991,432.652,154.834,1.0,38.5,,,,,Robustas,28.6435,TG,8.619543,0.824782,9290.04,60.0,25959.12,0.286435
Trinidad & Tobago,1991,17.792,7.6719977,11.5,0.0,,,,,Robustas,62.5882,,,,460.319862,690.0,1067.52,0.625882
Uganda,1991,2088.001,2095.093,75.0,2900.0,,,,,Other Milds,29.6408,UG,1.373333,32.290275,125705.57999999999,4500.0,125280.06000000001,0.296408
Uganda,1991,2088.001,2095.093,75.0,2900.0,,,,,Robustas,11.8428,UG,1.373333,32.290275,125705.57999999999,4500.0,125280.06000000001,0.118428
Venezuela,1991,940.704,127.889,815.48,350.0,,,,,Other Milds,,VE,6.42375,-66.58973,7673.34,48928.8,56442.24,
Viet Nam,1991,1437.848,1200.952,230.0,195.0,,,,,Brazilan Naturals,,,,,72057.12,13800.0,86270.88,
Viet Nam,1991,1437.848,1200.952,230.0,195.0,,,,,Robustas,30.7256,,,,72057.12,13800.0,86270.88,0.307256
Angola,1992,77.52,80.25,35.0,136.0,,,,,Brazilan Naturals,,AO,-11.202692,17.873887,4815.0,2100.0,4651.2,
Angola,1992,77.52,80.25,35.0,136.0,,,,,Robustas,44.9183,AO,-11.202692,17.873887,4815.0,2100.0,4651.2,0.449183
Bolivia (Plurinational State of),1992,120.235,96.2040001,27.5,33.4,,,,,Other Milds,43.5276,,,,5772.240006,1650.0,7214.1,0.435276
Brazil,1992,34603.3542,18790.7192021,8900.0,22625.0,,,,,Brazilan Naturals,45.1989,BR,-14.235004,-51.92528,1127443.152126,534000.0,2076201.252,0.45198900000000003
Brazil,1992,34603.3542,18790.7192021,8900.0,22625.0,,,,,Robustas,27.5947,BR,-14.235004,-51.92528,1127443.152126,534000.0,2076201.252,0.275947
Burundi,1992,620.238,645.858,1.7,53.108,,,,,Other Milds,59.234,BI,-3.3730559999999996,29.918885999999997,38751.479999999996,102.0,37214.280000000006,0.59234
Burundi,1992,620.238,645.858,1.7,53.108,,,,,Robustas,47.1618,BI,-3.3730559999999996,29.918885999999997,38751.479999999996,102.0,37214.280000000006,0.471618
Ecuador,1992,1185.48,1273.4350006,350.0,552.207,,,,,Other Milds,29.0799,EC,-1.831239,-78.183406,76406.100036,21000.0,71128.8,0.290799
Ecuador,1992,1185.48,1273.4350006,350.0,552.207,,,,,Robustas,23.307,EC,-1.831239,-78.183406,76406.100036,21000.0,71128.8,0.23307
Indonesia,1992,5569.478,4603.6959999,1319.0,2427.0,,,,,Brazilan Naturals,,ID,-0.789275,113.921327,276221.759994,79140.0,334168.68,
Indonesia,1992,5569.478,4603.6959999,1319.0,2427.0,,,,,Robustas,24.9216,ID,-0.789275,113.921327,276221.759994,79140.0,334168.68,0.24921600000000002
Madagascar,1992,1121.684,736.406,350.0,403.3,,,,,Other Milds,,MG,-18.766947,46.869107,44184.36,21000.0,67301.04,
Madagascar,1992,1121.684,736.406,350.0,403.3,,,,,Robustas,22.6204,MG,-18.766947,46.869107,44184.36,21000.0,67301.04,0.226204
Malawi,1992,137.161,128.022,2.0,19.0,,,,,Other Milds,48.6849,MW,-13.254307999999998,34.301525,7681.32,120.0,8229.66,0.486849
Papua New Guinea,1992,900.111,917.1739996,3.0,95.0,,,,,Other Milds,57.9582,PG,-6.314993,143.95555,55030.439976,180.0,54006.659999999996,0.5795819999999999
Papua New Guinea,1992,900.111,917.1739996,3.0,95.0,,,,,Robustas,39.1005,PG,-6.314993,143.95555,55030.439976,180.0,54006.659999999996,0.391005
Peru,1992,1761.953,1061.043,200.0,100.0,,,,,Other Milds,31.9698,PE,-9.189967,-75.015152,63662.579999999994,12000.0,105717.18,0.319698
Rwanda,1992,638.875,644.525,1.0,10.0,,,,,Other Milds,48.9068,RW,-1.940278,29.873888,38671.5,60.0,38332.5,0.48906799999999995
Zimbabwe,1992,77.824,162.318,8.0,98.0,,,,,Other Milds,,ZW,-19.015438,29.154857,9739.08,480.0,4669.44,
Congo,1992,3.171,0.336,2.667,11.0,,,,,Robustas,19.7491,,,,20.16,160.01999999999998,190.26,0.19749099999999997
Cuba,1992,284.237,162.71,195.0,219.0,,,,,Other Milds,179.9996,CU,21.521757,-77.78116700000001,9762.6,11700.0,17054.22,1.799996
Dominican Republic,1992,637.815,369.4670007,320.0,300.0,,,,,Other Milds,46.5612,DO,18.735693,-70.162651,22168.020042,19200.0,38268.9,0.46561199999999997
Haiti,1992,499.855,165.976,330.0,30.0,,,,,Other Milds,8.7513,HT,18.971187,-72.28521500000001,9958.56,19800.0,29991.300000000003,0.08751300000000001
Philippines,1992,919.851,41.3159998,750.0,1554.0,,,,,Brazilan Naturals,55.7355,PH,12.879721,121.774017,2478.959988,45000.0,55191.06,0.557355
Philippines,1992,919.851,41.3159998,750.0,1554.0,,,,,Robustas,42.4765,PH,12.879721,121.774017,2478.959988,45000.0,55191.06,0.424765
Tanzania,1992,786.434,827.7859996,19.2,386.772,,,,,Colombian Milds,49.1581,TZ,-6.369028,34.888822,49667.159975999995,1152.0,47186.04,0.491581
Tanzania,1992,786.434,827.7859996,19.2,386.772,,,,,Robustas,14.8403,TZ,-6.369028,34.888822,49667.159975999995,1152.0,47186.04,0.14840299999999998
Zambia,1992,29.307,30.514,1.432,1.0,,,,,Other Milds,34.9584,ZM,-13.133897,27.849332,1830.84,85.92,1758.4199999999998,0.34958399999999995
Cameroon,1992,260.376,1645.851,83.333,991.0,,,,,Other Milds,28.7593,CM,7.369722,12.354722,98751.06000000001,4999.98,15622.559999999998,0.287593
Cameroon,1992,260.376,1645.851,83.333,991.0,,,,,Robustas,24.2466,CM,7.369722,12.354722,98751.06000000001,4999.98,15622.559999999998,0.24246600000000001
Central African Republic,1992,133.845,99.975,28.0,64.0,,,,,Robustas,33.9318,CF,6.611111,20.939444,5998.5,1680.0,8030.7,0.339318
Colombia,1992,14946.878,16564.3700008,1303.0,5913.941,,,,,Colombian Milds,54.5709,CO,4.570868,-74.297333,993862.2000480001,78180.0,896812.68,0.545709
Costa Rica,1992,2997.974,2431.3400009,375.0,229.345,,,,,Other Milds,49.9093,CR,9.748917,-83.753428,145880.400054,22500.0,179878.44,0.499093
Côte d'Ivoire,1992,2245.536,4546.3679999,50.0,3574.0,,,,,Robustas,31.7589,CI,7.539989,-5.54708,272782.07999399997,3000.0,134732.16,0.317589
Democratic Republic of Congo,1992,1180.157,954.229,200.0,21.0,,,,,Other Milds,,,,,57253.740000000005,12000.0,70809.42,
Democratic Republic of Congo,1992,1180.157,954.229,200.0,21.0,,,,,Robustas,,,,,57253.740000000005,12000.0,70809.42,
El Salvador,1992,3001.301,2120.0920003,230.0,354.43,,,,,Other Milds,30.9092,SV,13.794185,-88.89653,127205.52001800001,13800.0,180078.06,0.309092
Ethiopia,1992,1825.171,734.461,1331.0,4652.0,,,,,Brazilan Naturals,61.2061,ET,9.145,40.489673,44067.66,79860.0,109510.26000000001,0.612061
Gabon,1992,3.063,1.007,0.8,1.122,,,,,Robustas,51.5195,GA,-0.803689,11.609444,60.419999999999995,48.0,183.78,0.515195
Ghana,1992,36.602,32.245,17.0,43.0,,,,,Robustas,,GH,7.946527000000001,-1.0231940000000002,1934.6999999999998,1020.0,2196.12,
Guatemala,1992,4318.483,3327.9880003,300.0,153.317,,,,,Other Milds,40.2309,GT,15.783471,-90.230759,199679.280018,18000.0,259108.98,0.40230899999999997
Guinea,1992,76.341,57.52,62.5,10.0,,,,,Robustas,23.7512,GN,9.945587,-9.696645,3451.2000000000003,3750.0,4580.46,0.237512
Honduras,1992,1918.209,1960.071,240.0,318.342,,,,,Other Milds,40.1384,HN,15.199998999999998,-86.241905,117604.26,14400.0,115092.54000000001,0.40138399999999996
India,1992,2823.497,1816.3410004,917.0,1316.0,,,,,Other Milds,53.9595,IN,20.593684,78.96288,108980.460024,55020.0,169409.81999999998,0.5395949999999999
India,1992,2823.497,1816.3410004,917.0,1316.0,,,,,Robustas,39.7709,IN,20.593684,78.96288,108980.460024,55020.0,169409.81999999998,0.397709
Jamaica,1992,25.583,22.4269995,6.0,8.0,,,,,Other Milds,182.5115,JM,18.109581,-77.297508,1345.61997,360.0,1534.98,1.825115
Kenya,1992,1315.548,1384.291,50.0,617.033,,,,,Colombian Milds,28.9495,KE,-0.023559,37.906193,83057.45999999999,3000.0,78932.88,0.289495
Liberia,1992,3.0,0.0,3.0,0.0,,,,,Robustas,,LR,6.4280550000000005,-9.429499,0.0,180.0,180.0,
Mexico,1992,3400.811,3332.0409999,1300.0,985.0,,,,,Other Milds,58.2508,MX,23.634501,-102.552784,199922.459994,78000.0,204048.66,0.582508
Nicaragua,1992,547.294,635.946,65.6,39.6,,,,,Other Milds,44.137,NI,12.865416,-85.207229,38156.76,3935.9999999999995,32837.64,0.44137
Nigeria,1992,48.882,11.391,35.75,0.0,,,,,Robustas,39.5004,NG,9.081999,8.675277000000001,683.46,2145.0,2932.92,0.39500399999999997
Panama,1992,196.978,125.4040001,67.0,60.832,,,,,Other Milds,44.3736,PA,8.537981,-80.782127,7524.240006,4020.0,11818.68,0.443736
Sierra Leone,1992,39.084,47.02,9.0,45.0,,,,,Robustas,,SL,8.460555000000001,-11.779889,2821.2000000000003,540.0,2345.04,
Sri Lanka,1992,53.181,14.724,28.0,1.0,,,,,Other Milds,,LK,7.873054,80.77179699999999,883.44,1680.0,3190.8599999999997,
Sri Lanka,1992,53.181,14.724,28.0,1.0,,,,,Robustas,31.8496,LK,7.873054,80.77179699999999,883.44,1680.0,3190.8599999999997,0.318496
Thailand,1992,1254.945,1163.7760006,233.0,273.0,,,,,Brazilan Naturals,,TH,15.870032,100.992541,69826.56003600001,13980.0,75296.7,
Thailand,1992,1254.945,1163.7760006,233.0,273.0,,,,,Robustas,20.3048,TH,15.870032,100.992541,69826.56003600001,13980.0,75296.7,0.203048
Togo,1992,85.648,313.177,1.0,154.0,,,,,Robustas,29.8298,TG,8.619543,0.824782,18790.620000000003,60.0,5138.88,0.298298
Trinidad & Tobago,1992,14.328,2.451,10.0,4.293,,,,,Robustas,69.2941,,,,147.06,600.0,859.68,0.692941
Uganda,1992,2185.074,1961.034,75.0,2900.0,,,,,Other Milds,19.9953,UG,1.373333,32.290275,117662.04000000001,4500.0,131104.44,0.199953
Uganda,1992,2185.074,1961.034,75.0,2900.0,,,,,Robustas,8.9537,UG,1.373333,32.290275,117662.04000000001,4500.0,131104.44,0.08953699999999999
Venezuela,1992,1215.298,135.818001,849.97,362.545,,,,,Other Milds,,VE,6.42375,-66.58973,8149.08006,50998.200000000004,72917.88,
Viet Nam,1992,2340.447,1937.611,250.0,85.0,,,,,Brazilan Naturals,,,,,116256.66,15000.0,140426.82,
Viet Nam,1992,2340.447,1937.611,250.0,85.0,,,,,Robustas,30.707,,,,116256.66,15000.0,140426.82,0.30707
Angola,1993,32.608,38.878,20.0,111.0,,,,,Brazilan Naturals,,AO,-11.202692,17.873887,2332.68,1200.0,1956.4799999999998,
Angola,1993,32.608,38.878,20.0,111.0,,,,,Robustas,11.8708,AO,-11.202692,17.873887,2332.68,1200.0,1956.4799999999998,0.118708
Bolivia (Plurinational State of),1993,50.823,47.319,28.5,25.2,,,,,Other Milds,27.3283,,,,2839.1400000000003,1710.0,3049.38,0.273283
Brazil,1993,28166.9786,17837.7479992,9100.0,28921.0,,,,,Brazilan Naturals,52.877,BR,-14.235004,-51.92528,1070264.879952,546000.0,1690018.716,0.5287700000000001
Brazil,1993,28166.9786,17837.7479992,9100.0,28921.0,,,,,Robustas,35.5441,BR,-14.235004,-51.92528,1070264.879952,546000.0,1690018.716,0.355441
Burundi,1993,393.354,417.609,1.91,0.0,,,,,Other Milds,58.2708,BI,-3.3730559999999996,29.918885999999997,25056.539999999997,114.6,23601.239999999998,0.582708
Burundi,1993,393.354,417.609,1.91,0.0,,,,,Robustas,41.8018,BI,-3.3730559999999996,29.918885999999997,25056.539999999997,114.6,23601.239999999998,0.418018
Ecuador,1993,2069.007,1598.6660008,350.0,100.0,,,,,Other Milds,27.6633,EC,-1.831239,-78.183406,95919.960048,21000.0,124140.42,0.276633
Ecuador,1993,2069.007,1598.6660008,350.0,100.0,,,,,Robustas,19.5204,EC,-1.831239,-78.183406,95919.960048,21000.0,124140.42,0.195204
Indonesia,1993,6743.288,5662.0940006,1359.0,1562.0,,,,,Brazilan Naturals,115.5349,ID,-0.789275,113.921327,339725.640036,81540.0,404597.27999999997,1.155349
Indonesia,1993,6743.288,5662.0940006,1359.0,1562.0,,,,,Robustas,28.4882,ID,-0.789275,113.921327,339725.640036,81540.0,404597.27999999997,0.28488199999999997
Madagascar,1993,441.859,627.783,360.0,455.333,,,,,Other Milds,,MG,-18.766947,46.869107,37666.98,21600.0,26511.539999999997,
Madagascar,1993,441.859,627.783,360.0,455.333,,,,,Robustas,36.2656,MG,-18.766947,46.869107,37666.98,21600.0,26511.539999999997,0.362656
Malawi,1993,62.111,103.574,2.0,25.0,,,,,Other Milds,57.3368,MW,-13.254307999999998,34.301525,6214.44,120.0,3726.66,0.573368
Papua New Guinea,1993,1019.481,1054.6339997,2.0,49.0,,,,,Other Milds,84.9202,PG,-6.314993,143.95555,63278.039982,120.0,61168.86,0.8492019999999999
Papua New Guinea,1993,1019.481,1054.6339997,2.0,49.0,,,,,Robustas,54.8047,PG,-6.314993,143.95555,63278.039982,120.0,61168.86,0.548047
Peru,1993,665.497,775.0,200.0,500.0,,,,,Other Milds,32.4379,PE,-9.189967,-75.015152,46500.0,12000.0,39929.82,0.324379
Rwanda,1993,443.625,480.725,1.0,6.0,,,,,Other Milds,45.2117,RW,-1.940278,29.873888,28843.5,60.0,26617.5,0.452117
Zimbabwe,1993,11.6,69.828,8.333,53.243,,,,,Other Milds,,ZW,-19.015438,29.154857,4189.68,499.98,696.0,
Congo,1993,3.0,0.504,3.0,11.0,,,,,Robustas,18.4404,,,,30.240000000000002,180.0,180.0,0.184404
Cuba,1993,285.404,116.195,194.1,192.0,,,,,Other Milds,188.5711,CU,21.521757,-77.78116700000001,6971.7,11646.0,17124.239999999998,1.885711
Dominican Republic,1993,603.944,331.4320003,320.0,196.0,,,,,Other Milds,53.1235,DO,18.735693,-70.162651,19885.920018,19200.0,36236.64,0.531235
Haiti,1993,450.697,158.542,330.0,30.0,,,,,Other Milds,14.4941,HT,18.971187,-72.28521500000001,9512.52,19800.0,27041.82,0.144941
Philippines,1993,874.855,34.7579998,770.0,1102.0,,,,,Brazilan Naturals,54.1985,PH,12.879721,121.774017,2085.479988,46200.0,52491.3,0.541985
Philippines,1993,874.855,34.7579998,770.0,1102.0,,,,,Robustas,46.4492,PH,12.879721,121.774017,2085.479988,46200.0,52491.3,0.46449199999999996
Tanzania,1993,734.375,1037.2959986,17.5,200.4,,,,,Colombian Milds,38.2833,TZ,-6.369028,34.888822,62237.759916,1050.0,44062.5,0.382833
Tanzania,1993,734.375,1037.2959986,17.5,200.4,,,,,Robustas,11.8801,TZ,-6.369028,34.888822,62237.759916,1050.0,44062.5,0.118801
Zambia,1993,26.606,23.072,1.0,0.0,,,,,Other Milds,54.4883,ZM,-13.133897,27.849332,1384.32,60.0,1596.3600000000001,0.544883
Cameroon,1993,682.913,704.53,100.0,240.641,,,,,Other Milds,23.251,CM,7.369722,12.354722,42271.799999999996,6000.0,40974.78,0.23251000000000002
Cameroon,1993,682.913,704.53,100.0,240.641,,,,,Robustas,17.3955,CM,7.369722,12.354722,42271.799999999996,6000.0,40974.78,0.17395499999999997
Central African Republic,1993,165.574,137.197,25.0,14.0,,,,,Robustas,23.8924,CF,6.611111,20.939444,8231.82,1500.0,9934.44,0.238924
Colombia,1993,11422.422,13568.3620035,1339.0,5028.688,,,,,Colombian Milds,50.1234,CO,4.570868,-74.297333,814101.72021,80340.0,685345.3200000001,0.501234
Costa Rica,1993,2358.753,2363.9200001,375.0,190.0,,,,,Other Milds,54.2666,CR,9.748917,-83.753428,141835.200006,22500.0,141525.18000000002,0.542666
Côte d'Ivoire,1993,2293.407,4033.1070005,50.0,655.0,,,,,Robustas,27.6964,CI,7.539989,-5.54708,241986.42003,3000.0,137604.42,0.276964
Democratic Republic of Congo,1993,980.261,919.506,200.0,6.0,,,,,Other Milds,,,,,55170.36,12000.0,58815.659999999996,
Democratic Republic of Congo,1993,980.261,919.506,200.0,6.0,,,,,Robustas,,,,,55170.36,12000.0,58815.659999999996,
El Salvador,1993,2378.482,2947.0709997,230.0,134.78,,,,,Other Milds,35.352,SV,13.794185,-88.89653,176824.259982,13800.0,142708.91999999998,0.35351999999999995
