Country,Year,Production (tonnes),Exports (tonnes),Domestic_consumption (tonnes),Gross_opening_stocks (tonnes),imports (tonnes),Re_exports (US dollar per kg),Price_grower (US dollar per kg),Price_retail (US dollar per kg),Consumption (tonnes),Country_code,Latitude,Longitude,Country_type,Continent,Population
Guatemala,2015,204586.86,177651.7205,23400.0,900.0,,,3.07,,,GT,15.783471,-90.230759,producer,North America,15567419.0
Guatemala,2016,221052.54,179467.2455,23400.0,900.0,,,2.99,,,GT,15.783471,-90.230759,producer,North America,15827690.0
Guatemala,2017,224023.566,202959.9715,23700.0,900.0,,,2.96,,,GT,15.783471,-90.230759,producer,North America,16087418.0
Guatemala,2018,240404.058,199649.3794,23700.0,300.0,,,2.69,,,GT,15.783471,-90.230759,producer,North America,16346950.0
Guatemala,2019,216345.864,216791.2795,23580.0,600.0,,,,,,GT,15.783471,-90.230759,producer,North America,16604026.0
Guinea,1990,2667.6,7301.76,1500.0,2700.0,,,0.76,,,GN,9.945587,-9.696645,producer,Africa,6354145.0
Guinea,1991,5431.32,3686.82,1500.0,600.0,,,0.67,,,GN,9.945587,-9.696645,producer,Africa,6615734.0
Guinea,1992,4580.46,3451.2,3750.0,600.0,,,0.52,,,GN,9.945587,-9.696645,producer,Africa,6832195.0
Guinea,1993,3828.36,928.14,1980.0,500.04,,,0.61,,,GN,9.945587,-9.696645,producer,Africa,7046097.0
Guinea,1994,11901.42,3028.020006,3000.0,700.02,,,1.35,,,GN,9.945587,-9.696645,producer,Africa,7262112.0
Guinea,1995,6249.84,9093.120006,3000.0,720.0,,,2.03,,,GN,9.945587,-9.696645,producer,Africa,7468347.0
Guinea,1996,8858.28,1945.8,3000.0,720.0,,,,,,GN,9.945587,-9.696645,producer,Africa,7683115.0
Guinea,1997,10302.66,6860.64,3000.0,360.0,,,,,,GN,9.945587,-9.696645,producer,Africa,7842806.0
Guinea,1998,25275.96,13690.8,3000.0,360.0,,,,,,GN,9.945587,-9.696645,producer,Africa,7992545.0
Guinea,1999,21822.42,18047.63999,3000.0,1320.0,,,,,,GN,9.945587,-9.696645,producer,Africa,8174897.0
Guinea,2000,23999.52,17529.17999,3000.0,3360.0,,,,,,GN,9.945587,-9.696645,producer,Africa,8336967.0
Guinea,2001,14158.74,21348.47999,3000.0,3360.0,,,,,,GN,9.945587,-9.696645,producer,Africa,8445717.0
Guinea,2002,19693.74,8146.019994,3000.0,3540.0,,,,,,GN,9.945587,-9.696645,producer,Africa,8577790.0
Guinea,2003,21931.74,21278.82,3000.0,3540.0,,,,,,GN,9.945587,-9.696645,producer,Africa,8772254.0
Guinea,2004,18966.96,17772.12,3000.0,1740.0,,,,,,GN,9.945587,-9.696645,producer,Africa,8961039.0
Guinea,2005,31493.04,16764.90001,3000.0,1740.0,,,,,,GN,9.945587,-9.696645,producer,Africa,9140114.0
Guinea,2006,28376.862,31135.36352,3000.0,480.0,,,,,,GN,9.945587,-9.696645,producer,Africa,9330625.0
Guinea,2007,19361.364,26141.64979,3000.0,240.0,,,,,,GN,9.945587,-9.696645,producer,Africa,9547082.0
Guinea,2008,30286.914,12490.47098,3000.0,60.0,,,,,,GN,9.945587,-9.696645,producer,Africa,9779785.0
Guinea,2009,29954.79,26327.13604,3000.0,5700.0,,,,,,GN,9.945587,-9.696645,producer,Africa,10021323.0
Guinea,2010,23187.654,24333.5117,3000.0,4920.0,,,,,,GN,9.945587,-9.696645,producer,Africa,10270728.0
Guinea,2011,23130.636,23071.42953,3000.0,3600.0,,,,,,GN,9.945587,-9.696645,producer,Africa,10527712.0
Guinea,2012,14013.27,22632.21262,3000.0,900.0,,,,,,GN,9.945587,-9.696645,producer,Africa,10788692.0
Guinea,2013,6071.412,8056.627944,3000.0,600.0,,,,,,GN,9.945587,-9.696645,producer,Africa,11055430.0
Guinea,2014,9906.462,1447.248336,3000.0,600.0,,,,,,GN,9.945587,-9.696645,producer,Africa,11333365.0
Guinea,2015,17186.73,9101.56134,3000.0,600.0,,,,,,GN,9.945587,-9.696645,producer,Africa,11625998.0
Guinea,2016,16196.556,15001.74995,3000.0,600.0,,,,,,GN,9.945587,-9.696645,producer,Africa,11930985.0
Guinea,2017,13751.214,12941.48828,3000.0,600.0,,,,,,GN,9.945587,-9.696645,producer,Africa,12240789.0
Guinea,2018,9177.222,9390.300468,3000.0,1200.0,,,,,,GN,9.945587,-9.696645,producer,Africa,12554864.0
Guinea,2019,10702.674,4134.477642,3000.0,1800.0,,,,,,GN,9.945587,-9.696645,producer,Africa,12877539.0
Guyana,1990,,11.999952,,,,,,,,GY,4.860416,-58.93018,producer,South America,747116.0
Guyana,1991,,25.319856,,,,,,,,GY,4.860416,-58.93018,producer,South America,744096.0
Guyana,1992,,32.33988,,,,,,,,GY,4.860416,-58.93018,producer,South America,744998.0
Guyana,1993,,3.179952,,,,,,,,GY,4.860416,-58.93018,producer,South America,747189.0
Guyana,1994,,24.179832,,,,,,,,GY,4.860416,-58.93018,producer,South America,749546.0
Guyana,1995,,1.559952,,,,,,,,GY,4.860416,-58.93018,producer,South America,751689.0
Guyana,1996,,20.253474,,,,,,,,GY,4.860416,-58.93018,producer,South America,753571.0
Guyana,1997,,19.395972,,,,,,,,GY,4.860416,-58.93018,producer,South America,755211.0
Guyana,1998,358.866,13.698108,292.02,,,,,,,GY,4.860416,-58.93018,producer,South America,756697.0
Guyana,1999,305.256,84.561558,261.0,,,,,,,GY,4.860416,-58.93018,producer,South America,758014.0
Guyana,2000,172.308,30.816882,112.98,,,,,,,GY,4.860416,-58.93018,producer,South America,759051.0
Guyana,2001,315.378,68.831706,250.02,,,,,,,GY,4.860416,-58.93018,producer,South America,759809.0
Guyana,2002,312.078,64.196136,261.0,,,,,,,GY,4.860416,-58.93018,producer,South America,760323.0
Guyana,2003,325.512,46.70214,285.0,,,,,,,GY,4.860416,-58.93018,producer,South America,760562.0
Guyana,2004,363.366,38.45139,330.0,,,,,,,GY,4.860416,-58.93018,producer,South America,760424.0
Guyana,2005,420.864,31.66833,336.0,,,,,,,GY,4.860416,-58.93018,producer,South America,759709.0
Guyana,2006,454.776,102.596154,343.02,,,,,,,GY,4.860416,-58.93018,producer,South America,758367.0
Guyana,2007,517.044,114.806988,420.0,,,,,,,GY,4.860416,-58.93018,producer,South America,756521.0
Guyana,2008,592.332,91.121982,508.02,,,,,,,GY,4.860416,-58.93018,producer,South America,754150.0
Guyana,2009,550.602,82.03965,493.98,,,,,,,GY,4.860416,-58.93018,producer,South America,751258.0
Guyana,2010,548.598,48.150036,510.0,,,,,,,GY,4.860416,-58.93018,producer,South America,747932.0
Guyana,2011,611.304,35.41677,516.0,,,,,,,GY,4.860416,-58.93018,producer,South America,744230.0
Guyana,2012,584.298,106.021176,522.0,,,,,,,GY,4.860416,-58.93018,producer,South America,743966.0
